,AVID,MC STD SUPP FOR FLT LIC 50 PK,Boxed S/ware,999.99,8329821,5,MC STD SUPP FOR FLT LIC 50 PK,
,AVID,MC STD SUPP UG FROM SYMP,Boxed S/ware,360,8329791,5,MC STD SUPP UG FROM SYMP,
,AVID,MC STD SUPP UG NEWSCUTTER,Boxed S/ware,360,8329804,5,MC STD SUPP UG NEWSCUTTER,
,AVID,MC SYM OPT FLT LIC 20 PK EDU,Boxed S/ware,999.99,8329919,5,MC SYM OPT FLT LIC 20 PK EDU,
,AVID,MC SYM OPT FLT LIC 50 PK EDU,Boxed S/ware,999.99,8329927,5,MC SYM OPT FLT LIC 50 PK EDU,
,AVID,MC SYMPHONY OPTION EDU,Boxed S/ware,405,8389866,5,MC SYMPHONY OPTION EDU,
,AVID,MC TRANSPORT ARTIST SERIES,PC Audio,529.95,8141422,5,MC TRANSPORT ARTIST SERIES,
,AVID,MC TRANSPORT ARTIST SERIES EDU,Boxed S/ware,359,8202272,5,MC TRANSPORT ARTIST SERIES EDU,
,AVID,MEDIA COMPOSER ACT + DONGLE,Boxed S/ware,999.99,8326831,5,MEDIA COMPOSER ACT + DONGLE,
,AVID,MEDIA COMPOSER EDU + DONGLE,Boxed S/ware,999.99,8326857,5,MEDIA COMPOSER EDU + DONGLE,
,AVID,PHRASEFIND OPTION FOR V6.X,Boxed S/ware,549,8250186,5,PHRASEFIND OPTION FOR V6.X,
,AVID,PRO TOOLS 11 UG PT10 INST CERT,Licence,119.95,8359472,5,PRO TOOLS 11 UG PT10 INST CERT,
,AVID,PRO TOOLS 11 UG PT9 INST CERT,Licence,119.95,8359464,5,PRO TOOLS 11 UG PT9 INST CERT,
,AVID,RACKMOUNT KIT FOR HP Z800/Z820,Accessories,549,8250338,5,RACKMOUNT KIT FOR HP Z800/Z820,
,AVID,SCRIPTSYNC OPTION FOR V6.X,Boxed S/ware,999.99,8250178,5,SCRIPTSYNC OPTION FOR V6.X,
,AVID,SCRIPTSYNC&PHRASEFIND V6.XBNDL,Boxed S/ware,999.99,8250194,5,SCRIPTSYNC&PHRASEFIND V6.XBNDL,
,AVID,SYMPHONY NITRISDX DNXHD NO CPU,Accessories,999.99,8249994,5,SYMPHONY NITRISDX DNXHD NO CPU,
,AVID,SYMPHONY NITRISDX DNXHD NO CPU,Accessories,999.99,8250047,5,SYMPHONY NITRISDX DNXHD NO CPU,
,AVID,SYMPHONY NITRISDX DNXHDZ820CPU,Accessories,999.99,8250004,5,SYMPHONY NITRISDX DNXHDZ820CPU,
,AVID,SYMPHONY NITRISDX DNXHDZ820CPU,Accessories,999.99,8250055,5,SYMPHONY NITRISDX DNXHDZ820CPU,
,AVID,SYMPHONY OPT MC7/MC7INTERPLAY,Boxed S/ware,999.99,8274372,5,SYMPHONY OPT MC7/MC7INTERPLAY,
,AVID,SYMPHONYNITRISDX AVCINTRANOCPU,Accessories,999.99,8250012,5,SYMPHONYNITRISDX AVCINTRANOCPU,
,AVID,SYMPHONYNITRISDX AVCINTRANOCPU,Accessories,999.99,8250063,5,SYMPHONYNITRISDX AVCINTRANOCPU,
,AVID,SYMPHONYNITRISDXAVCINTRZ820CPU,Accessories,999.99,8250039,5,SYMPHONYNITRISDXAVCINTRZ820CPU,
,AVID,SYMPHONYNITRISDXAVCINTRZ820CPU,Accessories,999.99,8250071,5,SYMPHONYNITRISDXAVCINTRZ820CPU,
,Bluelounge,CABLEBOX - BLACK,Accessories,44.95,8295801,5,CABLEBOX - BLACK,
,Bluelounge,CABLEBOX - WHITE,Accessories,44.95,8295827,5,CABLEBOX - WHITE,
,Bluelounge,CABLEDROP - BRIGHT,Accessories,12.95,8295982,5,CABLEDROP - BRIGHT,
,Bluelounge,CABLEDROP MINI BLACK,Accessories,12.95,8288061,5,CABLEDROP MINI BLACK,
